,property_id,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building
17364,10694519,7800,269000,APARTMENT,PENTHOUSE,3,131.0,0.0,0,20.0,0.0,4.0,0,0.0,UNKNOWN,AS_NEW
17365,20399758,1082,785000,HOUSE,MIXED_USE_BUILDING,3,150.0,0.0,0,9.0,30.0,4.0,0,510.0,UNKNOWN,TO_RENOVATE
17368,11455795,1400,178000,APARTMENT,APARTMENT,2,80.0,0.0,0,12.0,0.0,2.0,1,0.0,SEMI_EQUIPPED,TO_BE_DONE_UP
17370,11472235,7090,379000,HOUSE,HOUSE,3,171.0,0.0,0,10.0,1.0,2.0,1,354.0,HYPER_EQUIPPED,AS_NEW
17371,20202064,1400,299000,HOUSE,HOUSE,3,119.0,0.0,0,15.0,158.0,2.0,1,210.0,INSTALLED,GOOD
17372,20387013,2910,245000,APARTMENT,APARTMENT,2,78.0,0.0,0,11.0,0.0,0.0,1,0.0,UNKNOWN,UNKNOWN
17374,20303687,7090,160000,APARTMENT,APARTMENT,1,67.0,0.0,0,10.0,0.0,0.0,1,0.0,USA_HYPER_EQUIPPED,AS_NEW
17375,20401889,1400,390000,APARTMENT,LOFT,1,150.0,0.0,0,60.0,0.0,2.0,0,0.0,UNKNOWN,AS_NEW
17376,20301742,7090,175000,APARTMENT,APARTMENT,2,84.0,0.0,0,10.0,0.0,2.0,1,0.0,UNKNOWN,UNKNOWN
17378,20009342,1400,178000,APARTMENT,APARTMENT,2,98.0,0.0,0,10.0,0.0,2.0,1,0.0,NOT_INSTALLED,GOOD
17379,20094526,1400,190000,APARTMENT,APARTMENT,2,80.0,0.0,0,6.0,0.0,4.0,0,0.0,HYPER_EQUIPPED,AS_NEW
17380,20211858,2812,448000,HOUSE,HOUSE,3,252.0,0.0,0,15.0,670.0,3.0,0,935.0,INSTALLED,GOOD
17381,20064204,2812,465000,HOUSE,MIXED_USE_BUILDING,5,162.0,0.0,0,21.0,0.0,2.0,1,720.0,INSTALLED,UNKNOWN
17383,20229400,2910,215000,APARTMENT,APARTMENT,2,100.0,0.0,0,13.0,0.0,0.0,0,0.0,INSTALLED,TO_BE_DONE_UP
17385,20400203,8500,405000,HOUSE,HOUSE,3,290.0,0.0,0,1.0,85.0,2.0,1,197.0,HYPER_EQUIPPED,AS_NEW
17386,11436900,8500,492000,APARTMENT,APARTMENT,2,116.0,0.0,0,55.0,0.0,0.0,0,0.0,INSTALLED,AS_NEW
17387,20030538,2812,616000,HOUSE,HOUSE,3,183.0,0.0,0,24.0,0.0,4.0,0,628.0,HYPER_EQUIPPED,UNKNOWN
17388,20297926,4100,79000,HOUSE,HOUSE,1,70.0,0.0,0,10.0,55.0,2.0,1,181.0,SEMI_EQUIPPED,GOOD
17389,20251966,2812,575000,HOUSE,HOUSE,5,191.0,0.0,0,21.0,0.0,3.0,0,530.0,INSTALLED,UNKNOWN
17390,20341328,8500,200000,HOUSE,HOUSE,3,170.0,0.0,0,15.0,0.0,0.0,0,77.0,SEMI_EQUIPPED,GOOD
17391,20230708,2812,616000,HOUSE,HOUSE,3,192.0,0.0,0,24.0,0.0,4.0,0,628.0,INSTALLED,UNKNOWN
17393,11416210,7090,399000,HOUSE,HOUSE,3,207.0,0.0,0,76.0,71.0,4.0,1,471.0,INSTALLED,GOOD
17394,20036325,2812,616000,HOUSE,HOUSE,3,157.0,0.0,0,21.0,0.0,4.0,0,628.0,UNKNOWN,UNKNOWN
17395,20244526,8500,168000,APARTMENT,FLAT_STUDIO,1,45.0,0.0,0,10.0,0.0,2.0,0,0.0,SEMI_EQUIPPED,TO_BE_DONE_UP
17396,20399480,3000,279000,APARTMENT,FLAT_STUDIO,1,33.0,0.0,0,7.0,0.0,0.0,0,0.0,UNKNOWN,UNKNOWN
17397,20210231,9220,439000,HOUSE,HOUSE,4,191.0,0.0,0,24.0,101.0,2.0,0,226.0,UNKNOWN,AS_NEW
17398,20374152,9220,299000,HOUSE,HOUSE,4,182.0,0.0,0,25.0,250.0,4.0,0,588.0,HYPER_EQUIPPED,TO_RENOVATE
17399,20400344,9220,220000,HOUSE,HOUSE,2,175.0,0.0,0,22.0,0.0,2.0,0,394.0,UNKNOWN,TO_BE_DONE_UP
17401,20379252,9220,335000,HOUSE,HOUSE,2,100.0,0.0,0,13.0,0.0,2.0,0,96.0,UNKNOWN,AS_NEW
17402,20279558,7070,318000,HOUSE,HOUSE,3,110.0,0.0,0,15.0,0.0,3.0,0,195.0,SEMI_EQUIPPED,UNKNOWN
17403,20011202,4030,200000,HOUSE,HOUSE,5,186.0,0.0,0,12.0,124.0,2.0,1,256.0,INSTALLED,TO_BE_DONE_UP
17404,20399417,3000,495000,HOUSE,HOUSE,2,130.0,0.0,0,20.0,0.0,2.0,0,88.0,HYPER_EQUIPPED,GOOD
17405,20393851,6000,178000,HOUSE,APARTMENT_BLOCK,4,280.0,0.0,0,30.0,0.0,2.0,0,136.0,SEMI_EQUIPPED,UNKNOWN
17407,20219589,6000,60000,HOUSE,HOUSE,1,90.0,0.0,0,12.0,0.0,0.0,0,40.0,NOT_INSTALLED,TO_RESTORE
17408,20324248,7070,145000,APARTMENT,FLAT_STUDIO,0,53.0,0.0,0,10.0,0.0,4.0,0,0.0,SEMI_EQUIPPED,UNKNOWN
17409,20174349,7070,455000,HOUSE,VILLA,4,238.0,0.0,0,30.0,0.0,4.0,1,960.0,INSTALLED,GOOD
17410,20208943,7760,255000,HOUSE,HOUSE,3,157.0,0.0,0,21.0,0.0,4.0,0,1308.0,UNKNOWN,TO_RESTORE
17411,20154875,7540,259000,HOUSE,HOUSE,3,162.0,0.0,0,34.0,150.0,4.0,1,624.0,INSTALLED,TO_BE_DONE_UP
17412,20361428,9220,389000,HOUSE,HOUSE,4,183.0,1.0,0,24.0,0.0,4.0,1,640.0,UNKNOWN,JUST_RENOVATED
17413,20243564,7540,469000,HOUSE,COUNTRY_COTTAGE,4,155.0,0.0,0,21.0,0.0,4.0,0,1060.0,HYPER_EQUIPPED,GOOD
17414,20245946,9220,319000,HOUSE,HOUSE,2,228.0,0.0,0,26.0,120.0,4.0,0,452.0,UNKNOWN,GOOD
17415,20046930,7912,99500,HOUSE,HOUSE,6,337.0,0.0,0,40.0,0.0,4.0,0,630.0,UNKNOWN,UNKNOWN
17416,20148780,6000,215000,APARTMENT,APARTMENT,2,96.0,0.0,0,13.0,0.0,2.0,1,0.0,HYPER_EQUIPPED,GOOD
17417,20266336,6000,149000,APARTMENT,APARTMENT,2,79.0,0.0,0,4.0,0.0,2.0,1,0.0,INSTALLED,JUST_RENOVATED
17418,11459344,4030,267000,HOUSE,HOUSE,3,150.0,0.0,0,30.0,66.0,2.0,1,125.0,INSTALLED,AS_NEW
17419,20153617,6000,220000,HOUSE,APARTMENT_BLOCK,0,215.0,0.0,0,25.0,1.0,2.0,1,185.0,UNKNOWN,TO_RESTORE
17420,20218671,7540,575000,HOUSE,VILLA,4,240.0,0.0,0,30.0,1654.0,4.0,1,1654.0,HYPER_EQUIPPED,AS_NEW
17422,20400346,9220,259000,HOUSE,HOUSE,3,142.0,0.0,0,20.0,125.0,3.0,0,368.0,SEMI_EQUIPPED,TO_RENOVATE
17424,20054665,7070,240000,APARTMENT,APARTMENT,2,97.0,0.0,0,6.0,0.0,3.0,0,0.0,UNKNOWN,GOOD
17425,20350535,4030,199000,HOUSE,HOUSE,2,104.0,0.0,0,13.0,26.0,2.0,0,118.0,UNKNOWN,GOOD
17426,9099473,7070,242000,APARTMENT,APARTMENT,2,100.0,0.0,0,13.0,0.0,4.0,0,0.0,INSTALLED,AS_NEW
17427,20168059,6000,127000,APARTMENT,APARTMENT,2,88.0,0.0,0,12.0,0.0,2.0,1,0.0,UNKNOWN,GOOD
17428,20337998,6000,160000,APARTMENT,DUPLEX,2,111.0,0.0,0,1.0,0.0,2.0,1,0.0,UNKNOWN,JUST_RENOVATED
17429,20326951,6000,250000,HOUSE,APARTMENT_BLOCK,7,262.0,0.0,0,30.0,0.0,0.0,0,369.0,SEMI_EQUIPPED,GOOD
17430,11441949,7070,155000,HOUSE,HOUSE,2,125.0,0.0,0,28.0,0.0,3.0,0,0.0,UNKNOWN,TO_RESTORE
17431,20330823,7760,260000,HOUSE,HOUSE,4,133.0,0.0,0,15.0,20.0,0.0,1,0.0,HYPER_EQUIPPED,GOOD
17432,9931678,7070,275000,APARTMENT,APARTMENT,2,100.0,0.0,0,13.0,1.0,0.0,0,0.0,INSTALLED,AS_NEW
17433,20400347,9220,298000,HOUSE,HOUSE,3,195.0,0.0,0,22.0,97.0,2.0,0,206.0,SEMI_EQUIPPED,GOOD
17434,11366790,6000,69000,APARTMENT,APARTMENT,1,60.0,0.0,0,4.0,0.0,2.0,0,0.0,NOT_INSTALLED,TO_RENOVATE
17436,20187437,4030,195000,HOUSE,HOUSE,3,84.0,0.0,0,12.0,0.0,2.0,1,133.0,UNKNOWN,UNKNOWN
17437,20401126,2800,398000,HOUSE,HOUSE,3,119.0,0.0,0,7.0,54.0,2.0,0,91.0,INSTALLED,GOOD
