link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,street,lon,lat
https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/20355494,20355494,HASSELT,3500,595000,HOUSE,HOUSE,2,175.0,,1,,,2.0,0,260.0,USA_HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,Acaciastraat,5.3256868,50.9275418
https://www.immoweb.be/en/classified/house/for-sale/alken/3570/11164099,11164099,Alken,3570,245000,HOUSE,HOUSE,3,150.0,0.0,0,24.0,,0.0,0,787.0,,,FOR_SALE,Kapelstraat,5.268503,50.89408270000001
https://www.immoweb.be/en/classified/house/for-sale/heule/8501/20286719,20286719,Heule,8501,352085,HOUSE,HOUSE,4,164.0,,0,,,0.0,0,140.0,INSTALLED,GOOD,FOR_SALE,Zwarte Reke,3.2285946,50.8417468
https://www.immoweb.be/en/classified/house/for-sale/sambreville/5060/20286020,20286020,Sambreville,5060,319000,HOUSE,HOUSE,3,110.0,0.0,0,60.0,15.0,3.0,1,436.0,INSTALLED,AS_NEW,FOR_SALE,Rue du Bois de Harzée,4.6314281,50.4220177
https://www.immoweb.be/en/classified/house/for-sale/kortrijk-rollegem/8510/20357284,20357284,Kortrijk Rollegem,8510,325000,HOUSE,HOUSE,3,175.0,,0,23.0,216.0,3.0,1,295.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,Tombroekstraat,3.2636897,50.767705
https://www.immoweb.be/en/classified/house/for-sale/auvelais/5060/20310199,20310199,Auvelais,5060,194000,HOUSE,HOUSE,3,161.0,0.0,0,56.0,264.0,3.0,1,400.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Rue Bois Sainte Marie,4.6498701,50.4469912
https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/20353892,20353892,Hasselt,3500,675000,HOUSE,HOUSE,5,280.0,,0,,,0.0,0,548.0,INSTALLED,GOOD,FOR_SALE,Populierenstraat,5.330906,50.9481481
https://www.immoweb.be/en/classified/flat-studio/for-sale/hasselt/3500/20323790,20323790,HASSELT,3500,145000,APARTMENT,FLAT_STUDIO,1,30.0,,0,,,0.0,0,,,GOOD,FOR_SALE,Torenplein,5.3407921,50.9289284
https://www.immoweb.be/en/classified/villa/for-sale/lommel/3920/20360741,20360741,LOMMEL,3920,839000,HOUSE,VILLA,4,323.0,,0,,,4.0,0,704.0,HYPER_EQUIPPED,,FOR_SALE,Kapelstraat,5.3171018,51.2371296
https://www.immoweb.be/en/classified/ground-floor/for-sale/bredene/8450/20375483,20375483,Bredene,8450,320000,APARTMENT,GROUND_FLOOR,2,95.0,,0,,,0.0,0,,,GOOD,FOR_SALE,Oude Tramstraat,2.974094,51.235977
https://www.immoweb.be/en/classified/villa/for-sale/marke/8510/20271397,20271397,MARKE,8510,460000,HOUSE,VILLA,3,168.0,,0,,,4.0,0,690.0,INSTALLED,GOOD,FOR_SALE,Gladiatorenstraat,3.2210721,50.7978349
https://www.immoweb.be/en/classified/house/for-sale/heule/8501/20368880,20368880,Heule,8501,365000,HOUSE,HOUSE,3,188.0,,0,,,0.0,0,241.0,,GOOD,FOR_SALE,José Vermeerschplein,3.2367,50.832598
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/hasselt/3500/20255258,20255258,Hasselt,3500,750000,HOUSE,MIXED_USE_BUILDING,10,420.0,,0,,,4.0,0,5324.0,SEMI_EQUIPPED,GOOD,FOR_SALE,Schuurstraat,5.2722837,50.9748601
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20323463,20323463,HASSELT,3500,175000,APARTMENT,APARTMENT,1,112.0,,0,,,3.0,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,Blijde-Inkomststraat,5.3316777,50.9345495
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8510/20369915,20369915,Kortrijk,8510,280000,HOUSE,HOUSE,3,162.0,0.0,0,,,2.0,0,123.0,INSTALLED,JUST_RENOVATED,FOR_SALE,Rekkemsestraat,3.229582,50.808994
https://www.immoweb.be/en/classified/house/for-sale/heule-kortrijk/8501/20300664,20300664,Heule (Kortrijk),8501,199000,HOUSE,HOUSE,5,252.0,0.0,0,,,2.0,1,185.0,,,FOR_SALE,Kortrijksestraat,3.2346416,50.8425766
https://www.immoweb.be/en/classified/house/for-sale/sambreville/5060/20301225,20301225,Sambreville,5060,189000,HOUSE,HOUSE,3,177.0,,0,,1203.0,0.0,0,1203.0,,TO_RENOVATE,FOR_SALE,Rue de Prahy,4.6319019,50.470251
https://www.immoweb.be/en/classified/house/for-sale/lommel/3920/20367168,20367168,Lommel,3920,399000,HOUSE,HOUSE,4,197.0,,0,,,3.0,0,513.0,INSTALLED,,FOR_SALE,Pijnvenstraat,5.2787638,51.1675838
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20347640,20347640,Bredene,8450,259000,APARTMENT,APARTMENT,0,73.0,,0,,,0.0,0,,INSTALLED,GOOD,FOR_SALE,Zeelaan,2.9577753,51.24630690000001
https://www.immoweb.be/en/classified/house/for-sale/lommel/3920/20266696,20266696,LOMMEL,3920,779000,HOUSE,HOUSE,5,348.0,,0,,,4.0,0,1220.0,INSTALLED,GOOD,FOR_SALE,Leliestraat,5.2656787,51.2265715
https://www.immoweb.be/en/classified/house/for-sale/heule-kortrijk/8501/11368800,11368800,Heule (Kortrijk),8501,199000,HOUSE,HOUSE,5,252.0,0.0,0,,,2.0,1,185.0,,,FOR_SALE,Kortrijksestraat,3.234627,50.84256209999999
https://www.immoweb.be/en/classified/house/for-sale/alken/3570/20199095,20199095,Alken,3570,459000,HOUSE,HOUSE,4,372.0,,0,,,4.0,0,814.0,,GOOD,FOR_SALE,Hendrikstraat,5.2751532,50.8756995
https://www.immoweb.be/en/classified/villa/for-sale/marke/8510/20363803,20363803,Marke,8510,485000,HOUSE,VILLA,3,,,0,,,0.0,0,842.0,,,FOR_SALE,Abdis Erkastraat,3.2443662,50.8018328
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/alken/3570/20133108,20133108,ALKEN,3570,329000,HOUSE,MIXED_USE_BUILDING,3,259.0,,0,,,2.0,0,0.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Dorpsstraat,5.3081735,50.8758078
https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/20352992,20352992,Ekeren,2180,379000,HOUSE,HOUSE,6,224.0,,0,,,3.0,0,282.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,Oppergaaistraat,4.4079263,51.2773243
https://www.immoweb.be/en/classified/house/for-sale/hasselt/3500/20398688,20398688,Hasselt,3500,325000,HOUSE,HOUSE,2,272.0,0.0,0,,,4.0,1,929.0,HYPER_EQUIPPED,,FOR_SALE,Hoogheide,5.3257545,50.9589005
https://www.immoweb.be/en/classified/apartment/for-sale/alken/3570/20282729,20282729,Alken,3570,284900,APARTMENT,APARTMENT,2,95.0,0.0,0,,,0.0,0,,,,FOR_SALE,Stationsstraat,5.297740699999999,50.883836
https://www.immoweb.be/en/classified/house/for-sale/marke/8510/20315397,20315397,Marke,8510,235000,HOUSE,HOUSE,3,160.0,,0,,75.0,0.0,0,220.0,,GOOD,FOR_SALE,Michel Vandewielestraat,3.2254633,50.8073197
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20323506,20323506,HASSELT,3500,245000,APARTMENT,APARTMENT,3,130.0,,0,9.0,,2.0,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,de Schiervellaan,5.3328286,50.9291549
https://www.immoweb.be/en/classified/apartment/for-sale/lommel/3920/20358466,20358466,Lommel,3920,269000,APARTMENT,APARTMENT,2,86.0,0.0,0,,,2.0,0,,,GOOD,FOR_SALE,Lepelstraat,5.3094665,51.2332477
https://www.immoweb.be/en/classified/house/for-sale/lommel/3920/20300088,20300088,Lommel,3920,365000,HOUSE,HOUSE,3,195.0,,0,,,0.0,0,186.0,,GOOD,FOR_SALE,Kattenbos,5.3119045,51.21120879999999
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20258651,20258651,Bredene,8450,239000,APARTMENT,APARTMENT,1,67.0,,0,,,0.0,0,,,GOOD,FOR_SALE,Driftweg,2.9613638,51.2474304
