link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/mansion/for-sale/deurne/2100/20231148,20231148,DEURNE,2100,449000,HOUSE,MANSION,210,,0,null,36,2,0,125,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/saint-symphorien/7030/20041068,20041068,Saint-Symphorien,7030,271349,APARTMENT,APARTMENT,104,0,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ophain-bois-seigneur-isaac/1421/20220009,20220009,Ophain-Bois-Seigneur-Isaac,1421,800000,HOUSE,HOUSE,280,,0,null,null,0,0,8300,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wanfercee-baulet/6224/20180668,20180668,WANFERCÉE-BAULET,6224,150000,HOUSE,HOUSE,116,,0,null,null,3,0,510,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herselt-herselt/2230/20223401,20223401,Herselt (Herselt),2230,375000,HOUSE,HOUSE,201,0,0,,null,2,1,5516,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fleurus-wanfercee-baulet/6224/20207339,20207339,Fleurus Wanfercée-Baulet,6224,425000,HOUSE,HOUSE,228,0,0,60,null,2,0,980,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herselt/2230/20095131,20095131,Herselt,2230,227500,HOUSE,HOUSE,155,,0,null,null,3,0,1086,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/saint-symphorien/7030/20041075,20041075,Saint-Symphorien,7030,271674,APARTMENT,APARTMENT,104,0,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/manor-house/for-sale/herselt/2230/11204526,11204526,Herselt,2230,1495000,HOUSE,MANOR_HOUSE,435,,0,null,null,4,0,51180,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ellezelles/7890/20156232,20156232,Ellezelles,7890,250000,HOUSE,HOUSE,170,0,0,null,null,2,1,400,,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/florennes/5620/20216925,20216925,Florennes,5620,775000,HOUSE,MIXED_USE_BUILDING,1500,,0,null,null,4,0,0,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/florennes/5620/20216957,20216957,Florennes,5620,290000,HOUSE,HOUSE,105,,0,null,null,3,0,377,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/florennes/5620/11021415,11021415,Florennes,5620,259000,HOUSE,HOUSE,126,0,0,null,null,4,0,327,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/saint-aubin/5620/11482561,11482561,Saint-aubin,5620,379000,HOUSE,VILLA,228,0,0,42,null,4,1,800,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/hemptinne/5620/20139617,20139617,Hemptinne,5620,475000,HOUSE,EXCEPTIONAL_PROPERTY,169,0,0,57,7483,4,1,7743,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/country-cottage/for-sale/florennes/5620/20225498,20225498,Florennes,5620,145000,HOUSE,COUNTRY_COTTAGE,55,1,1,14,3294,0,0,3294,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/florennes/5620/20198420,20198420,Florennes,5620,229000,HOUSE,HOUSE,221,0,0,,null,4,1,951,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gedinne-rienne/5575/20237241,20237241,Gedinne Rienne,5575,199000,HOUSE,HOUSE,107,0,0,,1160,3,1,1260,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/chalet/for-sale/florennes-morville/5620/20118745,20118745,Florennes Morville,5620,235000,HOUSE,CHALET,132,0,0,27,1946,4,1,2002,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/florennes/5620/20216944,20216944,Florennes,5620,225000,HOUSE,MIXED_USE_BUILDING,225,,0,null,null,2,0,0,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/morville/5620/20188189,20188189,MORVILLE,5620,285000,HOUSE,HOUSE,235,,1,25,580,3,0,652,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/yves-gomezee/5650/20216952,20216952,Yves-Gomezee,5650,240000,HOUSE,HOUSE,238,,0,null,null,2,0,1630,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/florennes/5620/20209498,20209498,Florennes,5620,249000,HOUSE,VILLA,,0,0,88,647,4,1,647,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/yves-gomezee/5650/20229244,20229244,YVES-GOMEZÉE,5650,240000,HOUSE,HOUSE,238,,0,null,null,2,0,1630,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/yves-gomezee/5650/20232121,20232121,YVES-GOMEZÉE,5650,90000,HOUSE,HOUSE,108,,0,null,null,0,0,494,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/walcourt/5650/20101885,20101885,Walcourt,5650,110000,HOUSE,HOUSE,130,0,0,30,41,3,0,178,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gedinne/5575/20237087,20237087,Gedinne,5575,1250000,HOUSE,HOUSE,350,0,0,120,3000,4,1,3000,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/chalet/for-sale/walcourt/5650/11370135,11370135,Walcourt,5650,225000,HOUSE,CHALET,129,,0,,3182,4,0,3320,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hemptinne-lez-florennes/5620/20216927,20216927,Hemptinne-lez-Florennes,5620,375000,HOUSE,HOUSE,393,,0,20,null,4,0,500,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fraire/5650/20213746,20213746,Fraire,5650,110000,HOUSE,HOUSE,110,,0,22,320,3,0,0,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/florennes/5620/20124419,20124419,Florennes,5620,315000,HOUSE,APARTMENT_BLOCK,369,,0,null,null,2,0,167,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/walcourt-yves-gomezee/5650/11272163,11272163,Walcourt Yves-Gomezée,5650,393777,HOUSE,HOUSE,182,,0,null,null,4,0,1000,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gedinne/5575/20180404,20180404,Gedinne,5575,335000,HOUSE,HOUSE,237,,0,null,null,4,1,764,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/florennes/5620/20217166,20217166,FLORENNES,5620,295000,HOUSE,HOUSE,311,,0,null,null,4,0,0,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willerzie/5575/20231294,20231294,Willerzie,5575,190000,HOUSE,HOUSE,200,,0,null,null,2,1,274,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grimbergen-humbeek/1851/20184385,20184385,Grimbergen Humbeek,1851,449000,HOUSE,HOUSE,235,0,0,,null,3,0,465,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/spiere-helkijn/8587/11017813,11017813,Spiere-Helkijn,8587,225000,APARTMENT,APARTMENT,105,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/country-cottage/for-sale/louette-saint-denis/5575/20228707,20228707,LOUETTE-SAINT-DENIS,5575,240000,HOUSE,COUNTRY_COTTAGE,420,,0,30,null,0,0,2460,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/willerzie/5575/20117556,20117556,Willerzie,5575,239000,HOUSE,EXCEPTIONAL_PROPERTY,250,,0,18,320,4,0,560,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/espierres-helchin/8587/20142439,20142439,Espierres-Helchin,8587,199000,HOUSE,HOUSE,,0,0,,106,2,1,311,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spiere/8587/20225207,20225207,Spiere,8587,439000,HOUSE,HOUSE,185,,0,null,null,0,0,840,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gedinne/5575/20180453,20180453,Gedinne,5575,333000,HOUSE,HOUSE,238,,0,null,null,4,1,0,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/habay-marbehan/6724/20139578,20139578,Habay (Marbehan),6724,210000,HOUSE,HOUSE,111,0,0,,315,3,1,370,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spiere-helkijn/8587/20204225,20204225,Spiere-Helkijn,8587,289000,HOUSE,HOUSE,187,,0,null,null,0,0,684,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/walcourt/5650/20097555,20097555,Walcourt,5650,335000,HOUSE,HOUSE,175,0,0,12,1252,4,1,1437,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/habay-marbehan/6724/11407464,11407464,Habay (Marbehan),6724,260000,HOUSE,MIXED_USE_BUILDING,247,0,0,53,null,3,1,280,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/11295983,11295983,DEERLIJK,8540,229500,APARTMENT,APARTMENT,89,,0,30,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/malvoisin/5575/11441281,11441281,Malvoisin,5575,269000,HOUSE,HOUSE,185,,0,null,1,4,1,810,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gedinne/5575/20222449,20222449,Gedinne,5575,160000,HOUSE,HOUSE,,,0,null,null,,0,2135,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/elverdinge/8906/11480201,11480201,Elverdinge,8906,175000,HOUSE,HOUSE,,,0,,null,3,0,487,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/walcourt/5650/11360103,11360103,Walcourt,5650,249000,HOUSE,HOUSE,214,,0,,null,4,0,824,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/gedinne-sart-custinne/5575/20021395,20021395,Gedinne Sart-Custinne,5575,450000,HOUSE,EXCEPTIONAL_PROPERTY,160,1,0,,1000,4,1,1292,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/castle/for-sale/spiere-helkijn/8587/20098381,20098381,Spiere-Helkijn,8587,1995000,HOUSE,CASTLE,800,0,0,null,null,0,0,21000,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20149420,20149420,Deerlijk,8540,455000,APARTMENT,APARTMENT,113,0,0,28,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20230178,20230178,Deerlijk,8540,199500,APARTMENT,APARTMENT,73,0,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/spiere-helkijn/8587/11458445,11458445,SPIERE-HELKIJN,8587,225000,APARTMENT,APARTMENT,115,,0,7,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/20126568,20126568,Humbeek,1851,523000,HOUSE,HOUSE,212,0,0,,null,3,1,322,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willerzie/5575/11487776,11487776,Willerzie,5575,245000,HOUSE,HOUSE,200,,1,null,1000,4,1,1140,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/habay-marbehan/6724/11410856,11410856,Habay (Marbehan),6724,410000,HOUSE,MIXED_USE_BUILDING,468,0,0,,352,2,1,652,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/walcourt/5650/20207412,20207412,Walcourt,5650,369536,HOUSE,HOUSE,189,,0,null,null,4,0,900,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20223082,20223082,DEERLIJK,8540,230000,APARTMENT,APARTMENT,102,,0,29,null,2,0,,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/walcourt/5650/20232165,20232165,Walcourt,5650,700000,HOUSE,EXCEPTIONAL_PROPERTY,275,,0,null,null,4,0,0,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/elverdinge/8906/11127238,11127238,Elverdinge,8906,318000,HOUSE,HOUSE,216,0,0,null,null,3,1,744,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/chalet/for-sale/habay/6724/20229611,20229611,Habay,6724,315000,HOUSE,CHALET,149,,0,16,400,4,1,700,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gedinne/5575/20180426,20180426,Gedinne,5575,325000,HOUSE,HOUSE,243,,0,null,null,4,1,739,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/deerlijk/8540/20215052,20215052,DEERLIJK,8540,799500,HOUSE,VILLA,400,,0,,null,4,0,2182,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willerzie/5575/20086375,20086375,Willerzie,5575,279433,HOUSE,HOUSE,140,,0,null,1,4,1,1259,USA_UNINSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/chastres/5650/20217750,20217750,Chastres,5650,225000,HOUSE,HOUSE,245,,0,10,1,4,0,783,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spiere/8587/11284779,11284779,SPIERE,8587,225000,HOUSE,HOUSE,185,,0,20,420,4,0,827,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/11356240,11356240,Humbeek,1851,569000,HOUSE,HOUSE,170,0,0,null,null,0,0,611,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1851/20187406,20187406,Grimbergen,1851,419900,HOUSE,HOUSE,143,,0,25,115,4,1,350,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/walcourt/5650/20213762,20213762,Walcourt,5650,195000,HOUSE,HOUSE,300,,0,null,null,3,0,495,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/20126566,20126566,Humbeek,1851,522000,HOUSE,HOUSE,212,0,0,,null,3,1,321,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/elverdinge/8906/20147816,20147816,Elverdinge,8906,135000,HOUSE,HOUSE,107,,0,,null,2,0,145,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/habay-orsinfaing/6724/20069006,20069006,Habay Orsinfaing,6724,799000,HOUSE,EXCEPTIONAL_PROPERTY,608,1,0,130,1200,3,1,6595,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/elverdinge/8906/11474503,11474503,Elverdinge,8906,462069,HOUSE,HOUSE,,,0,,null,4,0,1141,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/walcourt-vogenee/5650/11454191,11454191,Walcourt Vogenée,5650,384957,HOUSE,HOUSE,172,,0,null,null,4,0,1228,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/habay/6724/20189303,20189303,Habay,6724,399000,HOUSE,HOUSE,,,0,1,1,4,1,1096,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/helkijn/8587/20224853,20224853,Helkijn,8587,365000,HOUSE,HOUSE,203,0,0,null,null,0,0,322,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/farmhouse/for-sale/ieper/8906/20131394,20131394,Ieper,8906,985000,HOUSE,FARMHOUSE,,,0,,null,0,0,49629,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1851/11388225,11388225,Grimbergen,1851,649000,HOUSE,HOUSE,195,,0,20,1,3,1,367,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20220945,20220945,Deerlijk,8540,249000,APARTMENT,APARTMENT,79,,0,12,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houdemont/6724/20156819,20156819,HOUDEMONT,6724,250000,HOUSE,HOUSE,94,,0,,40,2,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/20181009,20181009,HUMBEEK,1851,275000,HOUSE,HOUSE,185,,0,null,null,2,0,135,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/elverdinge/8906/20184484,20184484,Elverdinge,8906,472959,HOUSE,HOUSE,146,,0,,null,4,0,360,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/humbeek/1851/20229330,20229330,HUMBEEK,1851,498000,HOUSE,VILLA,311,,0,,null,4,0,771,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rulles/6724/20103971,20103971,RULLES,6724,185000,HOUSE,HOUSE,175,,0,null,null,2,0,198,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spiere/8587/11389682,11389682,SPIERE,8587,199000,HOUSE,HOUSE,280,,0,50,130,2,0,405,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/helkijn/8587/20164234,20164234,Helkijn,8587,209000,HOUSE,HOUSE,200,,0,null,651,0,0,651,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/habay/6724/20189364,20189364,Habay,6724,375000,HOUSE,HOUSE,145,,0,1,1,0,1,1114,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gedinne/5575/11485272,11485272,Gedinne,5575,115000,HOUSE,HOUSE,208,0,0,null,null,3,0,732,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/humbeek/1851/20142675,20142675,HUMBEEK,1851,845000,HOUSE,VILLA,330,,0,null,null,4,0,3807,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/20190881,20190881,HUMBEEK,1851,639000,HOUSE,HOUSE,206,,0,,null,3,0,637,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20223101,20223101,Deerlijk,8540,165000,HOUSE,HOUSE,145,,0,null,260,3,0,431,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20220794,20220794,Deerlijk,8540,159000,APARTMENT,APARTMENT,85,,0,null,null,2,0,,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/houffalize/6663/20191867,20191867,HOUFFALIZE,6663,395000,HOUSE,HOUSE,230,,0,30,null,4,0,1195,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/malvoisin/5575/20158655,20158655,Malvoisin,5575,165000,HOUSE,HOUSE,,,0,null,null,,0,0,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/20168623,20168623,Humbeek,1851,325000,HOUSE,HOUSE,135,0,0,null,null,2,1,250,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/elverdinge/8906/11417257,11417257,Elverdinge,8906,229000,HOUSE,HOUSE,88,,0,null,null,0,0,777,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20172551,20172551,Deerlijk,8540,445000,HOUSE,HOUSE,210,0,0,,298,2,0,403,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/walcourt/5650/20209068,20209068,Walcourt,5650,2000000,HOUSE,EXCEPTIONAL_PROPERTY,1351,1,0,,24000,4,1,26388,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1851/20121448,20121448,Grimbergen,1851,790000,HOUSE,VILLA,250,0,0,,null,4,1,778,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/habay/6724/20189149,20189149,Habay,6724,399000,HOUSE,HOUSE,165,,0,1,1,4,1,1668,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1851/11350818,11350818,GRIMBERGEN,1851,1200000,HOUSE,VILLA,260,,0,30,null,4,0,1597,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1851/20234889,20234889,GRIMBERGEN,1851,999000,HOUSE,VILLA,345,1,1,15,null,4,0,4560,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deerlijk/8540/20149421,20149421,Deerlijk,8540,424000,APARTMENT,APARTMENT,119,0,0,21,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/20181008,20181008,HUMBEEK,1851,430000,HOUSE,HOUSE,140,,0,null,null,4,0,383,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/florennes/5620/11019340,11019340,Florennes,5620,309000,HOUSE,HOUSE,165,0,0,null,null,4,0,621,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/town-house/for-sale/overijse/3090/20234341,20234341,Overijse,3090,415000,HOUSE,TOWN_HOUSE,151,0,0,12,70,2,1,194,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/20236824,20236824,Overijse,3090,535000,HOUSE,VILLA,213,0,0,21,1521,4,1,2177,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/20228872,20228872,Overijse,3090,495000,HOUSE,VILLA,491,0,0,61,489,4,1,1011,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/20164526,20164526,Overijse,3090,910000,HOUSE,HOUSE,200,0,0,,170,4,1,550,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spy/5190/20231529,20231529,Spy,5190,325732,HOUSE,HOUSE,150,,0,20,600,4,1,1159,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/20234380,20234380,Overijse,3090,875000,HOUSE,HOUSE,356,0,0,60,null,4,1,1930,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/20226410,20226410,Overijse,3090,550000,HOUSE,VILLA,171,,0,,null,,0,1197,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/jemeppe-sur-sambre/5190/20193621,20193621,Jemeppe-sur-Sambre,5190,295000,HOUSE,HOUSE,199,0,0,,null,4,1,0,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/jemeppe-sur-sambre/5190/20199231,20199231,Jemeppe-sur-sambre,5190,359000,HOUSE,HOUSE,221,0,0,133,1660,3,0,1857,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/20225891,20225891,Overijse,3090,540000,HOUSE,HOUSE,187,0,0,32,720,3,1,870,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/20136919,20136919,Overijse,3090,775000,HOUSE,VILLA,200,0,0,27,550,4,1,846,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/20161832,20161832,Overijse,3090,575000,HOUSE,HOUSE,176,0,0,40,350,4,1,767,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/balatre/5190/20015331,20015331,BALÂTRE,5190,330000,HOUSE,HOUSE,220,,0,null,null,4,0,6394,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/jemeppe-sur-sambre/5190/20222840,20222840,Jemeppe-sur-Sambre,5190,475000,HOUSE,HOUSE,220,0,0,30,2000,4,1,9946,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/overijse/3090/20198965,20198965,Overijse,3090,375000,HOUSE,HOUSE,135,0,0,,385,3,1,385,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/jemeppe-sur-sambre/5190/20181103,20181103,JEMEPPE-SUR-SAMBRE,5190,110000,APARTMENT,APARTMENT,100,,0,10,null,3,0,,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/moustier-sur-sambre/5190/10728283,10728283,MOUSTIER-SUR-SAMBRE,5190,310000,HOUSE,HOUSE,180,,0,30,810,3,0,810,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/jemeppe-sur-sambre/5190/20204035,20204035,Jemeppe-sur-Sambre,5190,265000,APARTMENT,APARTMENT,134,,0,7,null,4,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/spy/5190/20196327,20196327,Spy,5190,110000,HOUSE,HOUSE,92,,0,5,null,2,0,378,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ham-sur-sambre/5190/20180213,20180213,Ham-sur-sambre,5190,295000,HOUSE,HOUSE,101,,0,31,483,4,1,579,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/lives-sur-meuse/5101/20235288,20235288,LIVES-SUR-MEUSE,5101,390000,HOUSE,VILLA,170,,0,null,null,4,0,668,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20235485,20235485,Waregem,8790,635000,APARTMENT,APARTMENT,160,,0,50,null,0,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/waregem/8790/20236844,20236844,Waregem,8790,225000,APARTMENT,DUPLEX,95,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hamont-achel/3930/20226191,20226191,Hamont-Achel,3930,735000,HOUSE,HOUSE,547,,1,null,1313,4,1,2298,INSTALLED,GOOD,FOR_SALE
